app_name,review_all,sentimen
Ajaib,kurang cekatan low repon saat saya deposit lama masuknya ini gimana dah saya malah dapet email dari cs katanya salah alamat rek padahal saya sudah kasih bukti ssnya sama dengan rekening,negative
Ajaib,bikin akun saja susah banget foto ktp berkali2 ke tolak terus tidak bisa2,negative
Ajaib,ajaib lama banget akir² ini transaksi rdn nyaa,negative
Ajaib,paling lama paling ribet,negative
Ajaib,sistemnya sangat jelek saya isi saldo rdn 1 juta masuknya cuma setengahnya kemana dana saya yang setengah lagi,negative
Ajaib,kenapa kalau beli cepet tapi kalau jual duitnya lama banget masuk,negative
Ajaib,kenapa saya tarik rdn itu tidak masuk2 ke rekening dari kemarin sangat lama sekali proses penarikannyaaa sangat membuat resah untuk para investor yang ingin mengambil haknya segera cepat diperbaiki jika seperti ini terus lama2 aplikasi ini akan ditinggalkan oleh banyak orang,negative
Ajaib,beuh parah sdh berbulan bulan verifikasi reksa dana masih dalam proses jd terhambat untuk bisnis investasi sy pakai ajaib pikirkan lg lah kalau pakai aplikasi ini buruk sekali systemnya hati2 saja,negative
Ajaib,kenapa terjadi kesalahan pas mau masuk,negative
Ajaib,apa hari ini lagi eror ya,negative
Ajaib,ini kenapa setelah update malah aplikasi ajaib saya tidak bisa dibuka setiap dibuka ada tulisan http 403 cs nya juga tidak ada jawaban tolong diperbaiki secepatnya,negative
Ajaib,perbaiki sistem nya yang lelet dan pencairan rdn yang lama,negative
Ajaib,sangat kecewa sekarang fitur penarikan saldo di website di hapus,negative
Ajaib,hari ini saya tidak bisa buka aplikasi ajaib ada tulisan terdapat kesalahan http 430 kenapa ya,negative
Ajaib,skarang transaksi tarik dana atau top up lama bnget biasanya 1 sampai 2 mnitan skarang harian nunggunya jadi pas mau buy jadi ketinggalan mulu,negative
Ajaib,kenapa melakukan penarikan membutuhkan waktu 2 hari padahal sebelumnya hanya butuh 10 menit kenapa semakin dipersulit sekarang ini,negative
Ajaib,saya ingin mengeluh pada saat pencairan dana yang kadang tidak sesuai jadwal atau kadang2 dana saya hilang tiba2 padahal saya tidak pernah menarik semua dana sayamohon developer di perbaiki lagi sistemnya ini sangat merugikan pengguna,negative
Ajaib,verifikasi lama chat admin slowres,negative
Ajaib,dari dulu proses transaksi lama banget tidak seperti pluang dll yang transaksi amat cepet,negative
Ajaib,kembalikan tampilan yang dulu bar graph pada tampilan hari ini selalu hilang butuh analisa bargraph di hari ini lakok malah hilang bargraphnya sudah muncul kembali terima kasih ajaib selalu mendengarkan keluh kesah saya sekarang tinggal tampilan broker summary tolong tambahkan jumlah buy dan sell seperti tampilan lam,negative
Ajaib,sudah diaktifin stop loss tapi tidak mau stop aplikasi apa,negative
Ajaib,apaan masa narik tunai saja nunggu 2 hari tolong dong di benerin lagi saya dulu suka pakek ajaib sekarang saya kecewa sama apk ajaib dan saya akan sebarkan ke teman² saya agar ngk pakek apk ajaib,negative
Ajaib,gajadi pake ajaib karena perubahan data ribet formulir harus dicetak padahal di stockbit mudah saja sistem cs nya juga lambat sudah tahun segini masih pakai formulir kayak bank tahun 90an,negative
Ajaib,aplikasinya semakin berat di akses atau lemot,negative
Ajaib,kacau ni ajaib saya melakukan penarikan di ajaib saham sudah 2hari tidak kunjung masuk di rdn di riwayat transaksi tidak terbaca sedangkan di saldo rdn sudah berkurang sudah chat customer service sama saja bohong belum masuk juga jangan merugikan nasabah begini dong min tolong tindak lanjutnya secepatnya,negative
Ajaib,jujur ini aplikasi paling tidak rekomen biaya deposit diaplikasi ini mahal dan ketika mau jual uang yang mau masuk ke rekening jg dapat potongan mahal cs nya slow respon bahkan ulasan di google tidak ada direspon masukan² orang² saldo tarikan dari saham gw ngk masuk masuk sampai gw unistal ini aplikasi gw saranin pake pluang saja atau mobee klau mau invest reksa dana obligasi dan saham pilihan terbaik adalah pake bibit jangan pake aplikasi ini tidak ada di dengarin masukan orang orang,negative
Ajaib,saran saja untuk pemula yang ingin invest di ajaib mendingan cari yang lain saja ajaib sekarang tidak bagus proses depowd sangat lama cs nya pus di hubungi tidak di respon2 pokok nya tidak rekom lah mending ke stockbit yang cpt semuanya,negative
Ajaib,aneh banget saya kan deposit lalu di suruh tunggu 23 hari untuk memastikan yang saya deposit ini masuk ketika belum masuk padahal di rekening saya sudah terkirim lalu di minta nya bukti tf kalau bermasalah di suruh hubungi cs nya aneh sekali ribet buat investasi doang,negative
Ajaib,seharusnya kalau mau beli saham langsung ke cash jangan reguler 10x leverage kalau orang tidak tau tiba tiba di tagih utang kan kasian dia tidak tau semangat belajar orang awan,negative
Ajaib,verifikasi data sudah 2 minggu belum beres juga akhirnya ketinggalan ipo emas gw sekuritas yang lain tidak selama itu,negative
Ajaib,jelek buruk,negative
Ajaib,saya narik uang rdn ke bank malah di persulit sudah nungguin 2 hari malah di suruh nunggu 2 hari lagi buset dah,negative
Ajaib,min punya saya menarik duit saya dari saham as ke rekening kok lama kali ya kapok nih jadinya jadi was was,negative
Ajaib,saya beli reksa dana menggunakan va tapi sampai sekarang tidak ada muncul muncul itu maksimal berapa hari sih proses kerjanya di apk lain tidak kaya gitu hitungan menit dah masuk dana ehhh ini sampe mati pun masih proses woiisaya transaksi besar hampir 50 juta,negative
Ajaib,kok force close gini aplikasi lain normal ini kok eror,negative
Ajaib,woy knp aplikasi tidak bisa dibuka error mulu,negative
Ajaib,bagaimana cara menonaktifkan fitur buying power karena saya sangat terganggu,negative
Ajaib,sumpah ya ajaib ini kebanyakan tingkah bolakbalik gontaganti tampilan terus ngeribetin user doang,negative
Ajaib,aplikasi paling tidak rekomended untuk scalping sih brokernya lambat,negative
Ajaib,tidak bisa wd,negative
Ajaib,why harus ribet kok bisa nunggu2 segala setelah deposit tidak masuk sangat merugikan waktu dan uang,negative
Ajaib,kenapa lama sekali verifikasi rdn saya sudah lebih 5 hari rencana beli saham jadi tak bisa ini aplikasi iklan doang yang heboh besok kalau belom kelar juga mending uninstal,negative
Ajaib,hallo ajaib mau tanya perhari ini kok chartnya hanya menampilkan harga closing ada apa ya saya harap kembalikan seperti semula agar enak baca chartnya dan tau berapa harga tertinggi dan terendahny soalnya saya suka beli sahamnya nawar pelit biar cuanya lebar,negative
Ajaib,makin update makin parah tarik rdn saja harus butuh proses 2 hari kerja sudah kayak pindahan saldo buying power ke rdn kecewa sekali,negative
Ajaib,dugaan aplikasi penipuan dan scam parah,negative
Ajaib,aplikasi banyak persyaratan daftar nya,negative
Ajaib,saya bener kecewa saya menarik uang dari ajaib ke rekening pribadi smpai sekarang belum masuk padahal di riwayat status berhasil,negative
Ajaib,jangan pakai aplikasi ini guyss sangat tidak rekomen dimna kita butuh rasa tenang dengan aman dalam terjun ke pasar bursaa tapi aplikasi nyaa sangat bobrok mulai dari cs dan sistem penarikan dan deposit semua bobrok,negative
Ajaib,hadiah saham sudah dijual tidak masuk ke saldo cash anehhh,negative
Ajaib,performa menurun penarikan lama banget bilangnya 1×24jam tapi sudah sehari lebih tidak masuk masuk padahal butuh banget duid nyasangat buruk,negative
Ajaib,wd lambat berhari hari belum masuk rekening very bad cs ajaib tidak tanggap dan tidak profesional,negative
Ajaib,mohon maaf untuk opsi order pada buy apa bisa di percepat masa harus nunggu lama akhirnya sampe harga saham yang kita inginkan sudah melonjak tinggi masih belum matching bahkan sampe hari bursa selesai dan jadi gagal dapat sahamnya tapi kalau jual pas emiten naik daun 1 menit saja sudah langsung selesai transaksinya jadi tolong diperbaiki ya,negative
Ajaib,suka logout sendiri pas jam bursa lagi pasang day trading merugikan sekali payah,negative
Ajaib,depo saja susah masuk saldonya,negative
Ajaib,tolong dong ajaib cs nya tidak ada satupun yang respon akun saya terblokir tibatiba saham dan rdn hampir 20 juta,negative
Ajaib,kenapa sekarang tarik dana dari rdn kena biaya admin 7000 sama proses lamaa banget hapir seharian belum masuk kalau sistem ini balik kayam sebelumnya sya kasih bintang 5 lagi,negative
Ajaib,ini apk tebaru fitur bid offer dmna dah malah ribet tampilannya enakan versi sblmnya,negative
Ajaib,tolong dong min ketika saya deposito ke rdn saya katanya dana akan masuk setelah 30 menit tapi ini sudah 4 hari dana saya belum masuk tolong dong lebih bertanggung jawab lagi terhadap pelayanan kepada pelanggannya saya juga tidak tahu dana saya kemana sampai sekarang diaplikasi bilang ajuin ke pusat bantuan ajaib tapi yang dibilang sama cs dari ajaib mohon maaf ada kesalahan pihak ketiga mohon menunggu itu saja katanya tapi tidak ada tindakan sama sekali sampai kapan saya harus nunggu,negative
Ajaib,kapan verifikasinya ini selesai lebih lama dari aplikasi yang lain perlu ditingkatkan karena sudah zaman percepatan,negative
Ajaib,deposit rdn cuma menunggu 30 menitan giliran mau tarik tunai dari rdn ke bank menunggu 3 hari kerja aduh duh sebelum pembaharuan tarik tunai cuma menunggu 1530 menitan parah nih mohon dipercepat waktu tarik tunainya,negative
Ajaib,knp ya kok mau narik dana lama banget kak tidak langsung masuk direk,negative
Ajaib,min kenapa yaa verivikasi aku saya belum di acc sampai sekarang,negative
Ajaib,metode transfer bri fast nya sering dalam pemeliharaan terus tolong dong min di tingkatkan lagi biar dikit dikit tidak dalam pemeliharaan terus metode transfer bri fast nya,negative
Ajaib,tidak bisa di tarik rdn nya,negative
Ajaib,uang saya nyangkut hati main di aplikasi ini sangat buruk,negative
Ajaib,sering nge bug nih,negative
Ajaib,saya baru pakai apk ajaib ini kukira tarik rdn cepat ternyata harus 2 hari baru d proses,negative
Ajaib,wd dari hari minggu tadi siang sudah berhasil pas di cek dana belum masuk menyebalkan anying ganti saja ke stok bit guys customer juga lama anying balasnya apk asu,negative
Ajaib,penarikan dana kok lama sekali ya,negative
Ajaib,sering banget duit ketahan di ajaib gabisa cair dan nunggu lama banget sudah chat call center juga lepas tanggung jawab padahal kalian makan dari uang kita sebgai ivestor,negative
Ajaib,proses trnasfer dsri rdn ke bank pribadi lamanya minta ampunmana adminnya oaling mahal dikasihinhadehhh mau naim hj kah,negative
Ajaib,wd setatus berhasil tapi uang belum ada masuk ke rekeningini gimana solusinya,negative
Ajaib,saya beli zora pas harga 974 lah pas saya beli kok jdi nya 984 4 transaksi sblom nya di troll dan hifi pun sama tidak sesuai harga di saat itu parah loh bohongin org,negative
Ajaib,teruntuk admin dan seluruh para pengurus platform ajaib saya telah menghubungi terkait refund dana rdn yang sebagian besar tertahan tetapi belum dikembalikan setelah membeli ipo emassaya sudah menghubungi admin akan tetapi tidak ada kejelasan sama sekali kecewa berat atas hal yang saya alami hari ini padahal masih ada sisa rdn yang jutaan miris,negative
Ajaib,saran saya supaya proses saldo di saat menjual saham untuk masuk ke rnd agar di persingkat proses yang memakan waktu 2 hari sungguh sangat lama sekali,negative
Ajaib,sekarang gw nyesel taro duit disini mending pindah platform lain,negative
Ajaib,deposit ke rdn lambat cs nya di chat jga tidak bales tidak rekomend,negative
Ajaib,kenapa akun saya hilang dan kalau mau login harus memulai dari step awal,negative
Ajaib,masa deposit saya dri rdn ke kripto di proses saja ngadu ke cs pun ngga ada tanggapan,negative
Ajaib,ajaib sekarng makin parah masa deposit saja harus sampai nunggu berhari hari dan tidak masuk² dan lebih parahnya lagi kita harus selalu chat di bantuan ajaib masa iya setiap deposit harus mengadu dulu dan nengirim bukti transaksi terus menerus kan aneh keseringan nunggu keburu tua woooy ingat waktu adalah uang,negative
Ajaib,ribet anjeng mau invest kudu pake verifikasi tempat bekerja juga bikin lama tolol,negative
Ajaib,deposit lama masuk nya otw uninstall dari semalam,negative
Ajaib,tarik rdn ke beda bank dihari sabtu ternyata nunggu 2 hari proses dg biaya tf7500 biasanya wd cpt lgsg dihari yang sama proses loading riwayat trnsaksi jdi lemot,negative
Ajaib,saya pengguna barumengapa chartcaddlegrafik harga real time tidak muncul cs sudah menghubungi lewat emailresponya cepat dan sudah dibantu untuk mengatasinya tapi tetap saja tidak bisa muncul saya rasa mungkin masalahnya ada pada device jadul saya,negative
Ajaib,baru pertama kali dapet ipo emas segede ini jadi makin cuan dong,negative
Ajaib,dana gue kelamaan masuk cs nya tidak jelas dari 20 sep sampe sekarang 21 sep masih belum masuk status nya di proses padahal dari rdn doang ke rek ajaib alpha hadeuhh tolong lahh jangan kek gini,negative
Ajaib,terjadi kesalahan http 403 itu gimana cara mengatasinya ya,negative
Ajaib,pelaporan saham yang terjual tidak bisa memuaskan,negative
Ajaib,ribet,negative
Ajaib,maaf ya saya kasih bintang 1 mungkin hanya untuk mau komentar saja benar kata komentar yang saya baca pendaftaran akun menyulitkan buka buku tabungan atm saja tidak begitu amat segala pt kantor di tanyakan usaha mandiri pedagang kecil seperti saya apa ya harus bikin pt dulu mau memalsukan pt yang ajaib sarankan itu melanggar namanya ini mau investasi kok daftarnya mendetail seperti mau ikut tranding saja aplikasi lain resmi tidak begitu amat deh,negative
Ajaib,registrasi ampe 4 hari tidak kelar2 tidak siap punya aplikasi kayanya gmn mo invest di apk ini daftar saja dipersulit wkwkwk,negative
Ajaib,biarkan bintang yang berbicara,negative
Ajaib,abis update per hari ini kok setiap buka menu market malah keluar sendiri yah sudah bisa makasih yah,negative
Ajaib,ini gimana gabisa login keterangan terjadi kesalahan sudah coba bbrpa hp dan update paling terbaru ttp gabisa,negative
Ajaib,broker burik mau deposit mau wd lamanya minta ampun sampe sekarang belum masuk saldo aing pindah saja semua yang make ini,negative
Ajaib,logo saja di update jadi e ipo emas tapi saya pesan tidak di kasih sama broker ini hadeh,negative
Ajaib,tampilan ajaib sekarang tambah bagus mode lite adalah fitur yang paling bagus menurut saya karena fokus pada tujuan menabung investasi jangka panjang hanya saja saya tidak suka dengan fitur qris karena membuat dana keluar selain ke rekening pencairan tolong tambahan fitur untuk menonaktifkan tampilan qris di pengaturan untuk pengguna yang tidak ingin fitur qris terimakasih,negative
Ajaib,mahal sekali,negative
Ajaib,ajaib sekarang aneh sisa saldo uang kita sekarang tidak bisa di tarik dan tidak kelihatan alasan nya karna jumlah nya lebih kecil di banding yang sedang di invest kan aneh jadi ndak bisa tarik sisa uang kita dan kita ndak bisa tau sisa uang kita berapa maksud nya apa sih sisa saldo masih ada 4 jutaan tapi sama sekali ndak kelihatan dan tampilan nya nol di saldo yang sedang di proses pun ndak kelihatan sisa saldo rdn kita kenapa dulu tidak begini,negative
Ajaib,saat deposit lambat banget sudah di cs saja masih lama banget mana cs nya lama banget apk nya mudah saja fee nya agak besar slow banget kalau mau transaksi tapi,negative
Ajaib,registrasi nya ribet anjir buat apa alamat masa sma kn tolol kurangin registrasi yang tidak penting,negative
Ajaib,update nya gmna sih semua saham tecampur bahkan krypto yang dulu dipisah sekarang digabung sda gitu menu market klw dibuka aplikasinya sering eror nutup sndiri tolong diperbaiki,negative
Ajaib,ok sip,negative
Ajaib,gimana sih mau tutup akun malah tidak dapat notif2 email,negative
Ajaib,semoga bisa diperbaiki lagi pelayanannya ya terutama di hari² libur tuh kadang saya mau top up buat isi investasi di hari libur malah aplikasinya ikut libur juga dia,negative
Ajaib,ya ampun narik saldo diprosesnya 2 hari,negative
Ajaib,min knapaa kok lama kali proses verifikasi data nyaaa,negative
Ajaib,kadang error tidak bisa terbuka,negative
Ajaib,lagi dan lagi perasaan tidak mengenakkan dari apk ajaib tanggal 17 september saya deposit sampai tanggal 18 september sekarang waktu saya memberi ulasan ini rdn saya belum bertambah dari pihak cs apk mengatakan kesalahan dari pihak ke tiga padahal dari pihak ke tiga status sudah berhasil dari kemarin saya memberikan bukti tf ss rdn ss no resi tf dan sampai sekarang saldo rdn belum bertambah padahal sudah lebih dari 1 x 24 jam,negative
Ajaib,aplikasi penuh manipulasi,negative
Ajaib,lama bener prosesnya cs dian tidak kompeten,negative
Ajaib,tolong lah dibantu terkait deposit rdn nasabah yang belum masuk dari kemarin sampe hari ini gimana kejelasan nya masa disuruh nunggu mulu,negative
Ajaib,aplikasi nya bagus hanya saja loading lemot di banding app yang lain,negative
Ajaib,tidak amanah gua deposit 100rubu an masuk giliran gua deposit 1jt4jt tidak masuk2 sudah 1minggu,negative
Ajaib,uang yang saya transfer ke rdn tidak masuk padahal sudah terhitung 1 hari dari sejak transfer sehingga membuat saya tidak bisa membeli ipo saham yang saya inginkan pelayanan customer service sangat tidak membantu bahkan cenderung mengabaikan nasabahnya sangat tidak recommended untuk bertransaksi saham dari aplikasi ini,negative
Ajaib,deposit sudah hampir 24 tidak masuk cs nya juga responnya lama tanpa pemberitahuan permasalahannya juga belum selesai setelah menghubungi cs,negative
Ajaib,ajaib customer servicenya slow respon nomor telpon pengaduan layanan yang di infokan di website di telpon tidak pernah di angkat chat pengaduan lewat aplikasi tida ada respon kalau ada masalah bakal sulit di aplikasi ini,negative
Ajaib,kecewa banget sama ajaibpadahal waktu ipo mepetgua suntik dana tambahan nominal jt an malah tidak masuk sudah lebih 24jam kerjagiliran besoknya gua tes lagi deposit 50k cepet banget kilat masuk nyaduit gua yang kmren mana woidah hubungi cs tidak jelas bnget jawabannya tidak ada titik terang dana gua di tahan dimana atau kapan bisa masuknya,negative
Ajaib,aplikasi busuk tiba tidak bisa di buka,negative
Ajaib,sekuritas jelek saat jam bursa eror jadi tidak bisa masuk rugi bagi orangorang pakai ajaib,negative
Ajaib,sulit untuk membuka akun hanya gara gara institusi pendidikan yang dituju tidak ada,negative
Ajaib,sekuritas gajelas deposit rdn sudah 1hari ngga masuk saran saja jangan pake sekuritas ini ada saja masalahnya,negative
Ajaib,oke masalah nya bisa saya atasi sekarang tolong berikan penjelasan yang lebih rinci lain kali agar tidak terjadi misinformasi pengertiannya berbeda,negative
Ajaib,kenapa saya habis dowload dan instal terjadi erorr tidak bisa masuk ke aplikasi,negative
Ajaib,aplikasi ajaib sangat mudah digunakan dan memiliki fitur lengkap namun customer service kurang responsif biaya transaksi saham juga tergolong rendah cocok untuk investor pemula dan jangka panjang,negative
Ajaib,deposit lama masuk,negative
Ajaib,tarik rdn sering error prosesnya lama banget bisa sampe 27hari klo deposit ngga ada jangka waktu proses sudah selesai tolong diperbaiki kinerja apk nya min,negative
Ajaib,jujur sama bener² kecewa sekali saya sudah transfer lewat dana ingin isi saldo tanggal 17092025 jam 1418 belum keisi isi sampe sekarang kecewa sekali saya uang saya hilang gitu saya dan saya chat cs nya pun tidak merespon sudah nungguin 27 kastamer pas sudah waktu nya tidak di bales sama cs kacau aplikasi nya hati hati saja uang kalian hilang tiba tiba kecewa aplikasi ini,negative
Ajaib,hari ini pertama kalinya deposit gamasuk dan terkendala diminta hubungi cs tapi setelah antrian si ayas cs no respon tolonglah ini gw mau beli ipo woii,negative
Ajaib,deposit susah,negative
Ajaib,aplikasi apa ini registrasinya lama saldo ngk masuk,negative
Ajaib,ini saya sudah bikin akun ajaib sudah verifikasi juga dari tanggal 9 masih dalam verifikasi lama bangett,negative
Ajaib,tidak recomend,negative
Ajaib,ko tidak bisa dibuka ya lagi maintenance kah,negative
Ajaib,kenapa sekarang kl tarik dari rdn butuh waktu 2 hari,negative
Ajaib,untuk penggunaan di aplikasi mobile tampilannya sudah sangat user interface dan mudah di gunakan sayangnya di websitenya masih versi beta untuk ajaib alpha padahal sudah bagus hanya saran saja untuk pengembang aplikasi ajaib ini saran saya jangan hanya fokus di pengembangan aplikasi saja coba websitenya lebih di kembangkan lagi karena banyak juga yang menggunakan website ketimbang aplikasinya terimakasih,negative
Ajaib,mindah dana sering nyangkut,negative
Ajaib,chat bantuan tdk membantu kepada siapa minta bantuan jika mengalami kendala,negative
Ajaib,min kenapa saya gabisa buka aplikasinya min keterangan yah terjadi kesalahan http 403 ini gimana yaa min,negative
Ajaib,deposit lama jangan ada yang mau,negative
Ajaib,terlalu ribet sudah langkah terakhir muncul tulisan mother maiden padahal tidak ada dalam kolom pengisian data membosankan,negative
Ajaib,deposit ke rdn lama masuk,negative
Ajaib,depositnya lama costumer care nya lama balasnya dan masih tidak jelas balasannya,negative
Ajaib,tidakbisa tarik cash,negative
Ajaib,rdn di debit tp saldo tidak masuk ke saldo ajaib alpha 2 hari jawaban pihak ke 3 terus berarti ini apps pake pihak ke 3 yang tidak becus,negative
Ajaib,saya update penilaian saya ketika sangat di butuhkan karna ada transaksi wd malah error seharian dan ketika di hubungi cs di suruh email ke support tapi yang balas email tetap cs juga yang seperti biasa balas tanpa solusi dan normatif,negative
Ajaib,sudah 2 hari saya daftar tp belum diverifikasi dimana ini kalau tidak di setujui mending saya hapus saja,negative
Ajaib,proses di verifikasi daftar nya lama banget tau gtu gausa daftar,negative
Ajaib,suskses terus buat ajibajaib alpha,negative
Ajaib,registrasi susah,negative
Ajaib,aplikasi tidak jelas banyak cacat jelek buruk cs ai semua tidak ada yang membantu perusahaan pemalas,negative
Ajaib,ini kenapa apk nya tidak bisa di buka ya loding trus,negative
Ajaib,aplikasi buruk masa mau transfer saldo rdn tidak masuk berhari hari terus cs nya cuman bisa ngomong nunggu nunggu doang tidak ada kepastian ataupun solusi yang konkrit ，gak usah install app ini pake app lain saja kalau bisa,negative
Ajaib,kok saya narik tunai 10 menit rp 2ribu malah otomatis jadi narik 2 hari berulang ulang erornya diperbaiki dong saya masih pake soalnya uang saya malah nyangkut ini 800ribuan,negative
Ajaib,kenapa mau konves mata uang susah ny minta ampun gagal mulu,negative
Ajaib,goblog bikin auto order tapi tidak boleh lebih dari nilai ara orang kebelinya diatas harga ara gimana harus mantengin terus sampe ara buat apa auto order kalau tidak bisa otomatis,negative
Ajaib,saya tibatiba tidak bisa log in dan porto saya kejual semua otomatis padahal saya tdk merasa menjual dan kalaupun ada org lain yang log in itu ada listnya di apliaksi,negative
Ajaib,ok,negative
Ajaib,akun qris whiz saya gabisa digunain buat transaksi ditambah tidak bisa transaksi beli pulsa paket data dll sudah hubungi cs di aplikasi ajaibnya dan email tapi gaada jalan keluar malah ngasih pertanyaan yang muter²,negative
Ajaib,buat trader saham as coba di cek tampilan keuntungan yang ada di aplikasi sama yang kalian dapat setelah menjual apakah sama yang didapat lihat berapa kurs yang digunakan ajaib ini jangan sampai keuntungan kita yang dikit ini masih di kurangin dari penggunaan kurs yangtidak sesuai dengan kurs saat ini be smart guys,negative
Ajaib,kenapa pada saat deposit ajaib alpha tidak masuk dalam 15 menit ini sudah masuk ke 1 hari saya deposit namun tak ada kejelasan dari pihak ajaib,negative
Ajaib,buruk,negative
Ajaib,setiap chat cs lama kalau dibales pas kita tinggal g ada notifikasi tau² dah ditutup jelek banget kualitas cs lo,negative
Ajaib,apk engga jelas saya cuma membatalkan pembelian tapi saldo tidak langsung masuk lama nunggu sampe sekarang belum masuk cs nya juga lelet nanggapin nya di perbaiki lagi dong biar pengguna ngga lari ke apk sebelah,negative
Ajaib,aplikasi ini sangat banyak penipu nya hati hati saya sampai kehilangan tabungan saya,negative
Ajaib,hari ini saya kecewa dengan pihak ajaib karna dari tadi siang saya mengalihkan dana dari rdn ke rekening ajaib alpha sampai sekarang belum masuk dan masih dalam proses di tambah lagi tadi pas jam 2103 ada aktifitas penarikan dana rdn dari akun saya entah kemana,negative
Ajaib,makin kesini makin ngawurrrr penarikan dana tidak bisa instan hati hati sudah banyak korban nya aplikasi penitu hati hati uang anda pada nyangkut,negative
Ajaib,tranfer dan masuk dana selalu lama berhari masuk nya tolong perbaiki,negative
Ajaib,jos,negative
Ajaib,semenjak update akun saya jadi hilang,negative
Ajaib,register ribet dari dulu mau registrasi ndak bisa kolom kosong lah di cari kolom yang kosong malah ndak ada padahal apknya sudah versi terbaru kocak emang,negative
Ajaib,ini mau jual dari pendapatan tetap awalnya bisa tapi ini masih ada saldonya mau tak jual malah tidak bisa2 gimana sih,negative
Ajaib,buruk cs berbelit² pencairan reksa dana tidak masuk² ke rekening giliran di komplain suruh scrensot riwayat rekening penerima sudah di kirim via email masih tetap salah padahal penjualan reksadana sejak tgl 28 agustus smape sekarang tidak masuk next bakal unistal stay di apk ijo sebelah terimakasih sudah menguji kesabaran,negative
Ajaib,verifikasi 5 hari giliran sudah mau beli crypto di hifi harus tf ke ajaib alpha sudah tf malah tidak masuk2 apk tidak jelas cs nya slow respon banget alhasil kehilangan momen hifi koin 900℅ aturan profit banyak malah kehilangan momentum,negative
Ajaib,aplikasi terburuk yang pernah saya pakai terutama dipelayanan cs nya yang lamban dan tidak memberikan solusi apapun aneh sekali sudah mengikuti sesuai instruksi tapi permasalahan tidak kunjung selesai paling tidak ada informasi lanjutan bukannya menghilang tidak ada kabar terus juga ketika dihubungi kembali masa disuruh isi dari awal lagi wkwk,negative
Ajaib,aplikasinya masih nyampur ada crypto ada saham ada future dsb knp hrs 2 aplikasi klo masih nyampur gtu klo mo banyak aplikasi ya jgn dicampur cs nya lelet hrs mantengin chat klo tidak ngasih alesan tdk ada balasan dari kakaktolonglah diperbaiki jgn korupsi waktu uang dan tenaga kalian semuanya ada hisabnya,negative
Ajaib,deposit lama banget katanya ditulis instan tapi setengah jam belum masuk anehhhh,negative
Ajaib,saya deposit kenapa lama masuknyaharus nunggu berapa jam ya kalau di ajaib,negative
Ajaib,saya menghubungi customer service ajaib perihal top up saya sebesar 300 ribu yang belum masuk dari tgl 9 september tapi pihak ajaib tidak merespon sampai saat ini,negative
Ajaib,1 bintang dlu deh,negative
Ajaib,aplikasi buruk pencairan dana rdn selalu lebih dari 2 hari ketika mangajukan keluhan juga tidak di gubris customer service yang bernama ozi itu tidak kompeten sama sekali dia hanya memberikan jawaban template kedepannya perbaiki lagi kualitas karyawan dan pelayanannya,negative
Ajaib,proses uang masuk terlalu lama,negative
Ajaib,ini kenapa aplikasi tidak bisa dibuka,negative
Ajaib,sepertinya apk ini sudah tidak relevan sudah terlalu mahal biayanya ini itu tidak seperti di awal apk ini sudah tidak layak pakai contoh biaya ini itu klebih 20 jadi anda menjual harus punya untung 20lebih antara 30 lebih,negative
Ajaib,ribet banget registrasi akun nya ku menyerah,negative
Ajaib,apl apa ini tidak bisa di buka malah terjadi kesalahan mulu,negative
Ajaib,biaya penarikannya mahal banget,negative
Ajaib,tolongudah 2 hari ini ajaib ku tidak bisa dibuka tulisannya terjadi kesalahan terus sudah coba di uninstal terus instal lagi ternyata masih sama,negative
Ajaib,aplikasi lagi eror apa gmn ya kok punya saya mau masuk kejadi kesalahan trs sudah beberapa hari,negative
Ajaib,ok,negative
Ajaib,transfer saham dari ajaib ke sekuritas lain lama sudah hampir 1bulan tanpa kejelasan hubungi cs via email disuruh menunggu 10hari kerja ini sudah hampir 1bulan tidak juga tereksekusi,negative
Ajaib,buat fitur live chat admin nya tidak ada yang fast respon padahal aplikasi nya sudah bagus,negative
Ajaib,depositnya lancar masa wd saja nunggu 3hari kocak pas sudah 3 hari tidak bisa di buka appnya mending balik ke binance atau app internasional luar saja,negative
Ajaib,halo devmohon tambahkan timeframe 15 menit dan 4 jam ke saham karena di sistemnya hanya untuk kriptolalu period indikatornya bisa di custom seperti kripto jugajugajgn scam lah woiiijelas² bid nya sudah bener tertera dalam tombol jual 212 yang gw mau jualeh malah turun sedikit ke 210 waktu mau tekanbisa otomatis gitu njirrrpadahal limit bukan marketpadahal jelas² bidnya masih bisa 212ini kayaknya sengaja betgimana ni pemerintah,negative
Ajaib,ajaib parah banget sl kelewat tapi tidak otomatis terjual akhirnya nyangkut pas naik baru naik 2 tik belum nyampe tp malah kejual,negative
Ajaib,sulit bagat utuk ubah nomor telepon di ajaib kalok nomor telepon hilangmati tidak bisa di ubah di nomer telpon yang terkait di ajaib di perbaiki dong,negative
Ajaib,wajibdownlod,negative
Ajaib,tidak bisa dibuka,negative
Ajaib,min dari kemarin tgl 8 september sampe hari ini ko ngeleg terus kenapa,negative
Ajaib,apk nya bagus tp sering eror tiba2 log out sendiri trs gabisa login nunggu beberapa lama baru bisa login lagi tolong segera diperbaiki,negative
Ajaib,aplikasi error 403 mohon bantuannya,negative
Ajaib,sudah 1 minggu saya tidak bisa masuk apk tulisannya kesalahan,negative
